cluster,entropy,speed,change,cvi,step,t_ms
0.252,13.541235349441887,0.15666691369101265,5.329170258778493,0.07352570379470307,59,60065.79999999993
0.216,13.512759083362306,0.1456284584596159,3.340552785447286,0.22880847342208835,60,61129.39999999991
0.244,13.513102074728945,0.14441576149840427,2.8893308981060786,0.07280464629977645,61,62127.19999999995
0.256,13.502371030192666,0.14697669554079962,2.9329080142170696,0.04041957985746901,62,63126.29999999993
0.248,13.496289734392073,0.1538208308711229,2.993361246150151,0.0739388853125926,63,64132.39999999991
0.252,13.492784233516844,0.1593454527891976,3.0536953148018213,0.05856102473007893,64,65143.0
0.26,13.477737661008756,0.15833098856073907,3.1632571561914595,0.03097634019158951,65,66148.69999999995
0.256,13.491625774428005,0.14695961509782998,2.991973314827918,0.12119015770140244,66,67139.09999999998
0.268,13.472279364892408,0.14327707197987588,3.1478450127075615,0.05524810878536678,67,68019.5
0.268,13.458620496765622,0.1447433794563591,4.607767873128834,0.13250595889894257,68,69023.3999999999
0.268,13.45244172769253,0.1699272749422258,5.0590361127170835,0.26058913939143624,69,70013.5
0.264,13.519582164528808,0.16030165782870714,5.926678579459491,0.15217540879405816,70,71051.09999999998
0.252,13.561843248525648,0.15401744321211475,4.961316645015872,0.12080286165134127,71,72027.59999999998
0.272,13.545985982564392,0.1486086459948537,4.894764660746908,0.07301105347290106,72,73014.59999999998
0.292,13.532238623170116,0.1492864565230468,4.64287218521817,0.05130978689160056,73,74011.29999999993
0.284,13.530387130430436,0.1420993720946953,4.612160054092733,0.07545210616874953,74,75045.59999999998
0.272,13.51928432909517,0.1489769322842467,4.814092657557147,0.0780720352367768,75,76054.3999999999
0.288,13.478806964414943,0.14902946535748812,4.783295139398961,0.06390258460330416,76,77040.59999999998
0.28,13.482617284958657,0.15026461844886543,4.545012971273077,0.02960750548929485,77,78112.3999999999
0.3,13.49960091537675,0.15604930620118942,3.1865847511179735,0.13761639820673544,78,79139.19999999995
0.28,13.49373383774794,0.16012079716383862,3.1067636953199917,0.060274563827584025,79,80139.3999999999
0.28,13.468391887442547,0.16004915549503407,3.1601091173110776,0.03417971228288351,80,81112.09999999998
0.292,13.481841166108627,0.160433403559589,3.212019643682109,0.03168830967254526,81,82146.59999999998
0.284,13.494297688209006,0.16279564407748523,3.0870182167295463,0.03547274920047586,82,83128.29999999993
0.236,13.510701583398344,0.16361440642076147,3.1697137067431997,0.10460068994010718,83,84147.0
0.24,13.519056143619743,0.16404243993809606,3.181738168597478,0.01472029076992166,84,85126.09999999998
0.268,13.516337663750239,0.16743351779111043,3.295300601669324,0.06945992681616762,85,86143.3999999999
0.264,13.531590784408467,0.16515654398927074,3.0768749232096337,0.03699155857509929,86,87137.3999999999
0.264,13.545044259595672,0.1538811507116321,3.2132647332308983,0.11717145809773274,87,88173.5
0.232,13.561360539398455,0.14828558464465683,2.57147811353707,0.10617218732758124,88,89171.09999999998
0.232,13.539456702562525,0.15324236102878877,3.6214181418887863,0.10615256099743776,89,90028.8999999999
0.264,13.541803149324885,0.15492871155768073,5.052128748531479,0.13954146903377207,90,91017.69999999995
0.272,13.555299657739603,0.15313146930434732,4.993871179381294,0.03121099174604375,91,92018.8999999999
0.292,13.550694667825702,0.15009997744353937,5.10396588952691,0.05365711595978387,92,93026.5
0.312,13.52746560863579,0.16107285069487015,4.8436276711149695,0.12574820114227797,93,94030.5
0.296,13.504006864071068,0.14830633998298826,4.746144508411679,0.13862238723972278,94,95015.8999999999
0.288,13.500537311658334,0.14834464989984458,4.641594897741727,0.019665506228543905,95,96010.09999999998
0.292,13.492452182223449,0.12847162299841228,4.733779463266379,0.20367169721317965,96,97026.8999999999
0.308,13.452990513380012,0.13895733940605476,4.1290898324153,0.13421302536659743,97,98010.3999999999
0.288,13.499611398730202,0.13466053269932163,4.141283224448477,0.08722127995995155,98,99007.79999999993
0.28,13.507603689157548,0.1396946600763854,3.948814718843381,0.05754054105094694,99,100125.09999999998
0.292,13.523135388061972,0.14277064813610904,2.7481853953825035,0.11101773337552877,100,101100.8999999999
0.28,13.521005943010781,0.1376437915302506,2.695595100103249,0.05846690266926134,101,102110.79999999993
0.256,13.536681891653934,0.1343529631340838,2.725394578873298,0.06450965917358029,102,103111.5
0.248,13.552371372342968,0.13050783001658933,2.73225386099136,0.047655524656351894,103,104108.79999999993
0.252,13.571878272495816,0.13274693724822054,2.679431103446064,0.03598614246006358,104,105097.19999999995
0.248,13.578650945276788,0.13222172529477927,2.6725038173595634,0.013524615516163943,105,106126.0
0.256,13.556668908181864,0.12853627876010476,2.829464476126475,0.052383740926108625,106,107037.29999999993
0.256,13.51984497373288,0.13043714733703898,4.3798213776263974,0.14109329567397982,107,108057.0
0.236,13.55573715640171,0.1259979777492134,3.9624439066847885,0.08599122115806233,108,109015.29999999993
0.244,13.595017223661092,0.1238721996459796,4.248210167959193,0.06400837973680569,109,110007.79999999993
0.24,13.614103628701681,0.11904947338371917,3.948120531867851,0.060082894471994934,110,111001.19999999995
0.244,13.594087495131248,0.12470692194252006,4.027839725596554,0.06264245340596218,111,112013.09999999998
0.248,13.613745367227136,0.1306816490636122,4.249524173925238,0.06752527139832526,112,113024.09999999998
0.256,13.613569895334148,0.12905337931143468,3.9651201567344896,0.03345258528648298,113,114007.59999999998
0.264,13.60132992525401,0.1263259364138412,4.25111711963258,0.043076207982769434,114,115044.0
0.248,13.593632841484173,0.13055149536769328,3.937621030491113,0.06065388858675343,115,116013.79999999993
0.244,13.630694853506606,0.13524984738836002,4.592467220096231,0.08780701993231509,116,117123.8999999999
0.248,13.620752535637276,0.1308779889665562,2.7849444479008674,0.15920954413134222,117,118112.29999999993
0.26,13.609980395566629,0.13422233156847496,2.6292472473637223,0.045895898898153965,118,119107.3999999999
0.268,13.570943112072886,0.13093405217377832,2.888218406293395,0.06731795353907263,119,120113.29999999993
0.288,13.560924515803901,0.1331206273818799,2.4776439202778637,0.060302018605397176,120,121134.59999999998
0.28,13.560568386220844,0.13102963644229149,2.7971625865788274,0.037899760463261004,121,122098.19999999995
0.26,13.571620695234575,0.14150410373035865,2.8982206524818896,0.11261674998163847,122,123096.09999999998
0.284,13.579316904594531,0.14581484252526697,3.128328764841553,0.06973402762566511,123,124109.59999999998
0.304,13.591048557605935,0.1373997628091132,2.939862882690284,0.09556823844044177,124,125077.0
0.276,13.588649776696322,0.1399515185915597,3.3815472781176834,0.07447644831741401,125,126012.19999999995
0.272,13.559258653702042,0.12354136207734179,4.242756331292692,0.18138953228988944,126,127014.8999999999
0.292,13.553901302904546,0.13105812117325105,3.9752195343164853,0.08839148452640126,127,128014.5
0.32,13.55589221829461,0.1382954014446652,4.239271577063785,0.09468235906896422,128,129000.29999999993
0.312,13.515051934974377,0.14652227777412666,4.475880377650132,0.10096033307669647,129,130012.29999999993
0.296,13.549031556119797,0.14086002501316094,4.755803352892821,0.08263304419400676,130,131018.8999999999
0.288,13.547340418458795,0.1272506037403523,4.047365686811958,0.14745507149743806,131,132014.19999999995
0.284,13.60114987919122,0.11996741275055747,3.936431256799667,0.10224215832653037,132,133026.29999999993
0.296,13.546296510763117,0.11547158483945563,3.4610506235212033,0.09650652120984668,133,134029.09999999998
0.312,13.556438110403079,0.11782100778006116,3.4053770453491787,0.04221713146592949,134,135011.19999999995
0.312,13.546518541523248,0.11635180066442985,3.1768137899269155,0.027011224010254273,135,136111.5
0.304,13.544812389826724,0.11741242888271823,2.3498846421801782,0.07242052473567315,136,137089.29999999993
0.296,13.538418255933133,0.11410677610616571,2.3125792893260066,0.0351776289892042,137,138126.79999999993
0.312,13.508372838805823,0.12142944123088545,2.098322944974307,0.08574945672813845,138,139114.8999999999
0.308,13.504730642584093,0.1178516414850262,2.3081708672665906,0.0378629100460709,139,140109.0
0.296,13.503006167049104,0.11918387438615734,2.2204281879643135,0.02876645815865296,140,141094.8999999999
0.3,13.521559512408299,0.11510398359117606,2.332357866288407,0.0459256947015837,141,142129.09999999998
0.3,13.528966575492014,0.11903643454878388,2.2262105360880162,0.03766903810160785,142,143105.09999999998
0.276,13.523937258642562,0.12240867630596389,3.2790203066293766,0.10652002038308153,143,144026.19999999995
0.284,13.487039576237057,0.13001397417036653,3.9508868458787836,0.10278041176182055,144,145024.0
0.288,13.513280058871993,0.125446719373283,3.737304657590489,0.057428540076859234,145,146013.29999999993
0.308,13.499160794855392,0.13101960718449618,3.790110684452367,0.06785240170324701,146,147053.79999999993
0.336,13.474734665073715,0.13190917562802712,3.801115717425916,0.06419580766729226,147,148056.3999999999
0.308,13.5211477626152,0.1309096749932318,3.67241801952557,0.08389092603179386,148,149021.3999999999
0.336,13.478354412440458,0.13408246350856917,3.7497164367955316,0.08433803651545882,149,150024.59999999998
0.32,13.482597892957038,0.1258717315980444,3.62317770355249,0.08081887949221261,150,151023.19999999995
0.308,13.495293731752334,0.12675980223554034,3.552508980253967,0.03059625341756121,151,152020.8999999999
0.312,13.517929160078259,0.13048752271745548,3.972299142275755,0.05784150648752745,152,153038.69999999995
0.312,13.49807621912623,0.12416782266993852,2.97666841226709,0.10470856825694007,153,154133.8999999999
0.32,13.476792197005672,0.13027252131788777,2.511293999383466,0.07473311271124364,154,155154.0
0.32,13.476029983247358,0.12873225065200322,2.5702822128733565,0.014702069592338076,155,156139.59999999998
0.312,13.473246539499424,0.12636948370732984,2.4413540432601826,0.028708967005174432,156,157147.79999999993
0.312,13.454499210400549,0.13177776721281048,2.3072432123572066,0.05570236309416783,157,158131.29999999993
0.312,13.49021831258867,0.13456153189160802,2.6672891207280243,0.06183849394012309,158,159145.19999999995
0.308,13.492804641944595,0.13470687414973895,2.4992622682408916,0.016601971144951096,159,160140.19999999995
0.308,13.465288712291375,0.13674075137719777,2.6641523385178916,0.04333804989469659,160,161037.0
0.336,13.423355483916456,0.14141299130779283,3.943667468552016,0.13819978590839263,161,162040.19999999995
0.356,13.435135345477931,0.15110584272826005,4.4162787681949744,0.10321787366466131,162,163046.8999999999
0.332,13.506676822057479,0.13674137501721223,4.271940424965737,0.1626855114288878,163,164029.69999999995
0.32,13.488474891641083,0.13135393290512437,4.221624735545572,0.057697108954430566,164,165052.29999999993
0.316,13.47774554277964,0.13146421949499942,3.8312399756444737,0.036266325239257,165,166024.5
0.328,13.485747967910717,0.14251415479777998,3.9812760282188036,0.10260524825668214,166,167018.0
0.308,13.54439337943309,0.14218654620264412,4.2814249313929,0.085163959211905,167,168019.59999999998
0.32,13.5455519385854,0.1383775908012659,4.258711761813326,0.040526000418033094,168,169023.8999999999
0.316,13.513062656752695,0.1374809471863319,4.342936102590972,0.04232217793862289,169,170052.09999999998
0.312,13.520771320031763,0.13546808251951256,3.9306140111383323,0.04097564693280758,170,171151.3999999999
0.348,13.514852305109107,0.13138078897397892,2.5602085280858518,0.13789125315747014,171,172127.29999999993
0.32,13.517964459073047,0.1276055132793245,2.4819254959489685,0.06144135502089646,172,173140.79999999993
0.32,13.505820128154351,0.1387075375791287,2.4495979620952193,0.10061513008891362,173,174143.19999999995
0.332,13.48733964939175,0.14888982058331923,2.7926393773816423,0.10076676409078592,174,175153.69999999995
0.332,13.509387738837532,0.14133494205333563,2.617296364721385,0.07447123616969806,175,176120.5
0.332,13.523165425076497,0.13621033911996838,2.609346478718248,0.04898450022797733,176,177140.3999999999
0.324,13.525739341616852,0.1418773603081713,2.691883021721211,0.053342350768949165,177,178150.59999999998
0.348,13.521956111869631,0.14662043713379058,3.3922841701524447,0.08490493899089957,178,179029.0
0.368,13.49521845770897,0.14370202409579605,4.404532812839388,0.10139730271572964,179,180025.8999999999
0.352,13.503943883584672,0.14772036035843428,4.211269990438044,0.04949820899805873,180,181017.3999999999
0.352,13.504319410681536,0.1513057855486468,4.4964655517745635,0.040131434233764675,181,182013.59999999998
0.352,13.50180562017852,0.13697315708025135,4.354795232194278,0.12897423913857967,182,183013.5
0.336,13.484839906058971,0.14566046242800507,4.204731499141185,0.08619601257113481,183,184015.8999999999
0.34,13.510751657214072,0.14371787721883764,4.333630016257758,0.038756058160634425,184,185013.09999999998
0.372,13.527903046144713,0.1357802301921494,4.082453701127995,0.0946527273619506,185,186021.29999999993
0.36,13.539173154711047,0.13877456140363095,3.884492488650111,0.04019804578576177,186,187008.69999999995
0.364,13.52368727126331,0.13246480272525718,4.053154797708752,0.06174608853653537,187,188017.79999999993
0.352,13.549647540148948,0.13206718354591318,3.4336461248048322,0.06483151930866757,188,189115.69999999995
0.312,13.553655754412247,0.12917527917796154,2.5339252732602278,0.10558638515156694,189,190102.8999999999
0.308,13.572199763024866,0.13785433649091425,2.764699130015561,0.08365731097018417,190,191117.69999999995
0.3,13.562346941437472,0.13741988980836323,2.8419503076572936,0.019864463537802687,191,192129.59999999998
0.288,13.550267772738732,0.13148951394842776,2.7210388964301826,0.0597699355386514,192,193101.29999999993
0.296,13.548273733878725,0.1340447176228906,2.943766278902536,0.03272136403828397,193,194121.5
0.308,13.536529961287364,0.14332833066572692,2.67467938782064,0.08980325175252074,194,195114.09999999998
0.32,13.554757877560785,0.14919499290129656,2.815651933212931,0.06193688962906763,195,196102.8999999999
0.3,13.572414925772915,0.13671075249853934,4.031876414729477,0.15711515726543462,196,197034.29999999993
0.308,13.539442747471554,0.12562960104168835,3.9052150016111002,0.10874777398438838,197,198026.0
0.296,13.564727008292518,0.12832215418672765,3.46774387378205,0.05787386914400473,198,199003.79999999993
0.304,13.558940895450363,0.12568060117410065,3.9479504939032606,0.049398839019639464,199,200021.5
0.276,13.597518042599365,0.11821185163136004,3.4801211903502987,0.10305921530174773,200,201009.29999999993
0.284,13.556447513550763,0.12000038161719809,3.632287621509784,0.05660158551793749,201,202013.8999999999
0.272,13.548313564134192,0.12825862393533088,3.641055869748013,0.0774358115118828,202,203022.59999999998
0.28,13.566014409298383,0.12650563066872053,3.9826409709346198,0.041792488941584514,203,204024.8999999999
0.3,13.562739501819166,0.12783152157702019,3.6994702979821725,0.0436013928292303,204,205007.8999999999
0.304,13.5566012647717,0.1266205901017762,3.883690448176206,0.02154207636441394,205,206006.3999999999
0.308,13.553604256573543,0.12597576182524017,3.0377422676620873,0.07202399124407771,206,207104.8999999999
0.324,13.563955054789172,0.12893501188111767,2.4951512546321646,0.06093769897040725,207,208110.8999999999
0.332,13.556568712167003,0.13687160579088253,2.738799432979345,0.0758150633882593,208,209097.19999999995
0.348,13.533242735598709,0.14099466725971166,2.813856133176776,0.054695319500324885,209,210098.0
0.372,13.522710576837019,0.15118744540903348,2.933306414255881,0.10147250637175884,210,211109.29999999993
0.4,13.51948403498791,0.14529411571129938,3.1886880743324775,0.07197821488236847,211,212103.5
0.356,13.517688537252695,0.1429496217440226,2.9421967268451144,0.07486633825287187,212,213131.69999999995
0.34,13.537473190077979,0.14505536328998508,2.8549771261463937,0.04046002417289427,213,214131.79999999993
0.36,13.547374142311083,0.12863357484491827,3.5402507070579756,0.16157497589679976,214,215033.59999999998
0.36,13.543838564856557,0.12511297356421633,3.6445300730208743,0.03303151368653965,215,216047.19999999995
0.372,13.542824416170586,0.13019209350362018,3.684260984387261,0.04933746035815975,216,217000.79999999993
0.348,13.543788513606753,0.12880086874928684,3.8643354801393794,0.04235284583274481,217,218002.29999999993
0.348,13.584930566198727,0.12495881503850145,3.4422372468539635,0.07110627293046975,218,219000.09999999998
0.348,13.588433336463519,0.11226995251965985,3.217901382901147,0.11173708677274041,219,220014.8999999999
0.368,13.555541277511951,0.12119944316520129,3.2814070151453216,0.09309002265409815,220,221002.29999999993
0.356,13.569866533077988,0.11688367535750634,3.1585190140335695,0.04664131273745499,221,222015.0
0.372,13.54258219174717,0.12102752170521823,3.2564121418054874,0.05594316199444612,222,223001.69999999995
0.364,13.572858932784706,0.12024301804888488,3.385683717312371,0.04161153861877692,223,224019.0
0.368,13.569988117250466,0.11175939219605609,2.7211075249142573,0.09226617420271097,224,225104.69999999995
0.384,13.544116134344652,0.11843190211101566,2.2244967152646917,0.08185093673468989,225,226118.29999999993
0.38,13.528913814415088,0.13333013480095188,2.3324008033446106,0.1299130340156401,226,227094.59999999998
0.408,13.524650458822478,0.13805573892402462,2.79850852585683,0.07103585879526704,227,228111.5
0.392,13.52649488376305,0.13603722229943335,2.7968612255287013,0.03001975726516544,228,229108.8999999999
0.412,13.529204284643647,0.13851221923639315,2.72532500513741,0.037517546476089514,229,230106.5
0.388,13.520502093978376,0.12564546782239377,2.6815931411680163,0.11691414804523687,230,231112.29999999993
0.368,13.514165600081277,0.1278569070422472,2.4503344325087326,0.04136411155355806,231,232089.5
0.356,13.529697718223218,0.1236763969344763,3.2748930748067595,0.08263209515504956,232,233021.19999999995
0.344,13.541912437549481,0.12405795920017136,3.635754309014897,0.038648285334124,233,234017.59999999998
0.328,13.548343492240114,0.11761420757916229,3.375949861517877,0.06475053537895058,234,235006.69999999995
0.356,13.544185219066382,0.12241131894436372,3.475003932102561,0.05979094759222113,235,236010.8999999999
0.36,13.536851602214522,0.12024964135772953,3.729368761367462,0.030410306510225433,236,237047.0
0.348,13.53351347161271,0.11952741607814182,3.2011898322903134,0.048660376192626316,237,238006.09999999998
0.328,13.535285822825958,0.11564265692021006,3.3917885617316643,0.04780901330411705,238,239057.5
0.328,13.534986619774022,0.13237829211544724,3.51033998485435,0.14420405280963297,239,240011.59999999998
0.324,13.552775500614898,0.12340126022178952,3.8019659219308277,0.08415913606040464,240,241024.19999999995
0.304,13.564765626989349,0.11604777132683522,3.4936242105151085,0.07616075142394856,241,242048.79999999993
0.308,13.551649860558165,0.11666988090451644,2.4542194142779126,0.08954770772827264,242,243130.79999999993
0.3,13.537736686440216,0.11514048961951433,2.085060483091452,0.03982066024833402,243,244122.79999999993
0.312,13.537951824906182,0.12037503766432398,2.199440578073961,0.049440461389879786,244,245132.5
0.364,13.553569023323892,0.12374700363839808,2.2960072287274587,0.0861081732571458,245,246142.69999999995
0.348,13.574457835643496,0.1139549193449554,2.214902626542218,0.09156078702887359,246,247123.59999999998
0.36,13.576649326440506,0.11205314737427421,2.106948425744778,0.02615672853967096,247,248132.09999999998
0.364,13.565947947430995,0.1201476935521281,2.0914183435593956,0.07110149469511103,248,249140.79999999993
0.348,13.577159105921142,0.1151523065601814,2.4682623744494774,0.06023709384892406,249,250032.19999999995
0.34,13.562259954485462,0.10942371842516173,2.883557778384444,0.0628912492335069,250,251011.09999999998
0.3,13.567181533986567,0.10628067376242674,3.0756190821721026,0.06736792470598979,251,252016.0
0.284,13.594487467815874,0.11859054873866991,3.442655705800202,0.10971873314820221,252,253015.5
0.284,13.605245864929772,0.11275852951041362,3.5775721133914984,0.04905774879330135,253,254015.5
0.288,13.569018780934126,0.11256878150998781,3.3704435959790566,0.04860669839836221,254,255025.19999999995
0.28,13.563291607269669,0.12649686843266295,3.7313382504495984,0.11443238041797596,255,256024.19999999995
0.292,13.556490847576681,0.12141976359174417,3.9430141718374734,0.04803620983106352,256,257048.3999999999
0.304,13.536688282476149,0.1196717592771815,3.6460226126370396,0.04178698262961965,257,258022.8999999999
0.3,13.549620790491465,0.12776211634905488,3.65353937126576,0.06582881216510234,258,259020.0
0.296,13.58837235279757,0.12283797376128432,3.620219349054934,0.062052460304928184,259,260109.79999999993
0.292,13.590461514987453,0.1240862976263706,2.416622375965558,0.10222361483285507,260,261112.3999999999
0.304,13.598372241185363,0.1184732635012891,2.5210475684680715,0.04944569772811003,261,262137.5
0.296,13.606028334390956,0.11317289924590661,2.2313092290690033,0.050661803803020745,262,263142.0
0.292,13.593583112934263,0.11688592948664488,2.354699152674214,0.03512452833279512,263,264125.69999999995
0.304,13.569078059453059,0.12115390518213957,2.2405624588421453,0.04967083683828318,264,265117.1
0.296,13.585010603444049,0.11871223473378988,2.2730016728223377,0.03018353473832181,265,266140.5
0.3,13.580616208005683,0.11706199428376739,2.294217268762235,0.015403402611669682,266,267141.1
0.296,13.587130633598715,0.11532343131621917,2.9893828956929354,0.061054038123086116,267,268018.8999999999
0.316,13.573515196500303,0.1210277098223594,3.612643169012855,0.07723519390845063,268,269013.0
0.308,13.557705726660027,0.11840859969330676,3.624950321715895,0.030887601078654153,269,270022.19999999995
0.316,13.573202400100097,0.11292417603591604,3.4580818236401827,0.05068582415726788,270,271011.3999999999
0.288,13.596693158428856,0.11119031366707204,3.217889371664689,0.05677282791550597,271,272029.29999999993
0.28,13.597099910233524,0.1040183690037266,3.2985298744816074,0.056142035003574876,272,273011.8999999999
0.28,13.589117853898863,0.10476680512405771,3.171510545296375,0.01565478359780151,273,274017.6
0.256,13.589544494752339,0.11088441012649365,3.3281212635504014,0.06029198002602556,274,275008.69999999995
0.264,13.591218540037705,0.11527078746338602,3.5184947963987483,0.038919310782382074,275,276012.69999999995
0.264,13.593368208221555,0.11499920390047959,3.613721578404605,0.008711714346405131,276,276999.5
0.252,13.599202727059014,0.10891949685154667,2.8001942513882585,0.08495089545295866,277,278128.29999999993
0.26,13.606310071118944,0.1108331677042293,2.127332161607413,0.06046441102597964,278,279099.8999999999
0.272,13.588994850930348,0.11207896938888869,2.4423631224554665,0.03979278101759724,279,280123.3999999999
0.284,13.571792986961377,0.11587711906305981,2.130522421166278,0.048001230002671404,280,281097.79999999993
0.268,13.552770556636972,0.11426376260064844,2.3022075563429194,0.038688898537647134,281,282131.1
0.26,13.575300974897312,0.10969296759760687,2.1664698646692004,0.04753400887866805,282,283123.79999999993
0.26,13.583824716254778,0.10625726321619834,2.094438631595337,0.028775331827071236,283,284119.1
0.26,13.59753847550193,0.10797058762962917,2.2331942682312698,0.02439789476979595,284,285065.3999999999
0.276,13.575179062123382,0.1077488043499833,3.1618492973817967,0.08654752173896761,285,286018.8999999999
0.284,13.535437473778899,0.10639214165457138,3.2186894499775778,0.05199536718416299,286,287044.19999999995
0.28,13.557070154545265,0.10875134394910842,3.2119375787483033,0.032814228970372776,287,288020.8999999999
0.284,13.578672236582555,0.1128882874950249,3.2108680136519916,0.041701876597770256,288,289012.19999999995
0.284,13.555430398739741,0.11431447136189518,3.383039478763802,0.034043397045556686,289,290022.79999999993
0.28,13.54662118546733,0.1191435817017278,3.5846291488391477,0.04227291037824878,290,291017.29999999993
0.28,13.557941951370818,0.10603790678383755,3.36656141139162,0.10208061739693049,291,292038.69999999995
0.292,13.561533667173888,0.10531826006437574,3.155809018983998,0.026313186847291246,292,293008.3999999999
